is_active,level,created_at,id,updated_at,site,tags,tier,title,url
true,0,2025-06-18 10:56:31.441707,26639,2025-06-18 10:56:31.441707,백준,"","",Sherlock Holmes,https://www.acmicpc.net/problem/3766
true,0,2025-06-18 10:56:31.539355,26640,2025-06-18 10:56:31.539355,백준,"","",Payment System,https://www.acmicpc.net/problem/3767
true,0,2025-06-18 10:56:31.656412,26641,2025-06-18 10:56:31.656412,백준,"","",Cave Exploration,https://www.acmicpc.net/problem/3781
true,0,2025-06-18 10:56:31.784571,26642,2025-06-18 10:56:31.784571,백준,"","",Cable TV Network,https://www.acmicpc.net/problem/3784
true,0,2025-06-18 10:56:31.925024,26643,2025-06-18 10:56:31.925024,백준,"","",Firefighters,https://www.acmicpc.net/problem/3795
true,0,2025-06-18 10:56:32.042357,26644,2025-06-18 10:56:32.042357,백준,"","",The Moon of Valencia,https://www.acmicpc.net/problem/3813
true,0,2025-06-18 10:56:32.189478,26645,2025-06-18 10:56:32.189478,백준,"","",Countdown,https://www.acmicpc.net/problem/3814
true,0,2025-06-18 10:56:32.301400,26646,2025-06-18 10:56:32.301400,백준,"","",Infected Land,https://www.acmicpc.net/problem/3884
true,0,2025-06-18 10:56:32.424335,26647,2025-06-18 10:56:32.424335,백준,"","",Lowest Pyramid,https://www.acmicpc.net/problem/3898
true,0,2025-06-18 10:56:32.529298,26648,2025-06-18 10:56:32.529298,백준,"","",Polygons on the Grid,https://www.acmicpc.net/problem/3911
true,0,2025-06-18 10:56:32.640724,26649,2025-06-18 10:56:32.640724,백준,"","",Enjoyable Communication,https://www.acmicpc.net/problem/3913
true,0,2025-06-18 10:56:32.750101,26650,2025-06-18 10:56:32.750101,백준,"","",Book Replacement,https://www.acmicpc.net/problem/3915
true,0,2025-06-18 10:56:32.857005,26651,2025-06-18 10:56:32.857005,백준,"","",Organize Your Train,https://www.acmicpc.net/problem/3917
true,0,2025-06-18 10:56:32.968697,26652,2025-06-18 10:56:32.968697,백준,"","",Gap,https://www.acmicpc.net/problem/3937
true,0,2025-06-18 10:56:33.076267,26653,2025-06-18 10:56:33.076267,백준,"","",Mad Veterinarian,https://www.acmicpc.net/problem/3949
true,0,2025-06-18 10:56:33.176379,26654,2025-06-18 10:56:33.176379,백준,"","",Windmill Animation,https://www.acmicpc.net/problem/3950
true,0,2025-06-18 10:56:33.295803,26655,2025-06-18 10:56:33.295803,백준,"","",Push-To Telescope,https://www.acmicpc.net/problem/3951
true,0,2025-06-18 10:56:33.435469,26656,2025-06-18 10:56:33.435469,백준,"","",To score or not to score,https://www.acmicpc.net/problem/3984
true,0,2025-06-18 10:56:33.554328,26657,2025-06-18 10:56:33.554328,백준,"","",Road Series,https://www.acmicpc.net/problem/4023
true,0,2025-06-18 10:56:33.702318,26658,2025-06-18 10:56:33.702318,백준,"","",Cut It Out!,https://www.acmicpc.net/problem/4036
true,0,2025-06-18 10:56:33.818188,26659,2025-06-18 10:56:33.818188,백준,"","",Maze,https://www.acmicpc.net/problem/4038
true,0,2025-06-18 10:56:33.992683,26660,2025-06-18 10:56:33.992683,백준,"","",Photo Shoot,https://www.acmicpc.net/problem/4039
true,0,2025-06-18 10:56:34.115499,26661,2025-06-18 10:56:34.115499,백준,"","",Burnout,https://www.acmicpc.net/problem/4087
true,0,2025-06-18 10:56:34.231524,26662,2025-06-18 10:56:34.231524,백준,"","",Data Recovery,https://www.acmicpc.net/problem/4093
true,0,2025-06-18 10:56:34.344395,26663,2025-06-18 10:56:34.344395,백준,"","",Ferry Loading V,https://www.acmicpc.net/problem/4155
true,0,2025-06-18 10:56:34.451660,26664,2025-06-18 10:56:34.451660,백준,"","",Zerg Rush!!!,https://www.acmicpc.net/problem/4186
true,0,2025-06-18 10:56:34.601598,26665,2025-06-18 10:56:34.601598,백준,"","",Classified,https://www.acmicpc.net/problem/4199
true,0,2025-06-18 10:56:34.720610,26666,2025-06-18 10:56:34.720610,백준,"","",Tournament,https://www.acmicpc.net/problem/4229
true,0,2025-06-18 10:56:34.846636,26667,2025-06-18 10:56:34.846636,백준,"","",Hermes' Colony,https://www.acmicpc.net/problem/4249
true,0,2025-06-18 10:56:34.954206,26668,2025-06-18 10:56:34.954206,백준,"","",Cousins,https://www.acmicpc.net/problem/4271
true,0,2025-06-18 10:56:35.078326,26669,2025-06-18 10:56:35.078326,백준,"","",Grid Speed,https://www.acmicpc.net/problem/4314
true,0,2025-06-18 10:56:35.191583,26670,2025-06-18 10:56:35.191583,백준,"","",Intellectual Property,https://www.acmicpc.net/problem/4331
true,0,2025-06-18 10:56:35.294655,26671,2025-06-18 10:56:35.294655,백준,"","",Bounding box,https://www.acmicpc.net/problem/4369
true,0,2025-06-18 10:56:35.405348,26672,2025-06-18 10:56:35.405348,백준,"","",No Tipping,https://www.acmicpc.net/problem/4371
true,0,2025-06-18 10:56:35.515695,26673,2025-06-18 10:56:35.515695,백준,"","",Spaghetti,https://www.acmicpc.net/problem/4415
true,0,2025-06-18 10:56:35.639401,26674,2025-06-18 10:56:35.639401,백준,"","",Locksmith,https://www.acmicpc.net/problem/4453
true,0,2025-06-18 10:56:35.764794,26675,2025-06-18 10:56:35.764794,백준,"","",Save the Python Programmers!,https://www.acmicpc.net/problem/4468
true,0,2025-06-18 10:56:35.870883,26676,2025-06-18 10:56:35.870883,백준,"","",Repair Depots,https://www.acmicpc.net/problem/4489
true,0,2025-06-18 10:56:39.323700,26677,2025-06-18 10:56:39.323700,백준,"","",PropBot,https://www.acmicpc.net/problem/4491
true,0,2025-06-18 10:56:39.413645,26678,2025-06-18 10:56:39.413645,백준,"","",Car Racing,https://www.acmicpc.net/problem/4505
true,0,2025-06-18 10:56:39.471614,26679,2025-06-18 10:56:39.471614,백준,"","",Lightbulb Testing,https://www.acmicpc.net/problem/4511
true,0,2025-06-18 10:56:39.524468,26680,2025-06-18 10:56:39.524468,백준,"","",Operation: Merchant Boorinei,https://www.acmicpc.net/problem/4512
true,0,2025-06-18 10:56:39.602509,26681,2025-06-18 10:56:39.602509,백준,"","",YO!,https://www.acmicpc.net/problem/4516
true,0,2025-06-18 10:56:39.656306,26682,2025-06-18 10:56:39.656306,백준,"","",Frenemies,https://www.acmicpc.net/problem/4518
true,0,2025-06-18 10:56:39.732430,26683,2025-06-18 10:56:39.732430,백준,"","",Like Water for Clay,https://www.acmicpc.net/problem/4524
true,0,2025-06-18 10:56:39.799808,26684,2025-06-18 10:56:39.799808,백준,"","",Wandering Aimlessly,https://www.acmicpc.net/problem/4525
true,0,2025-06-18 10:56:39.907376,26685,2025-06-18 10:56:39.907376,백준,"","",Cables ... in Spaaace!,https://www.acmicpc.net/problem/4526
true,0,2025-06-18 10:56:40.029615,26686,2025-06-18 10:56:40.029615,백준,"","",No Wormholes Were Harmed...,https://www.acmicpc.net/problem/4528
true,0,2025-06-18 10:56:40.150039,26687,2025-06-18 10:56:40.150039,백준,"","",Rout 66,https://www.acmicpc.net/problem/4535
true,0,2025-06-18 10:56:40.264533,26688,2025-06-18 10:56:40.264533,백준,"","",Schottkey 7th Path,https://www.acmicpc.net/problem/4536
true,0,2025-06-18 10:56:40.378627,26689,2025-06-18 10:56:40.378627,백준,"","",Another Version of the Truth,https://www.acmicpc.net/problem/4537
true,0,2025-06-18 10:56:40.515244,26690,2025-06-18 10:56:40.515244,백준,"","",Enigmatologically Cruciverbalistic,https://www.acmicpc.net/problem/4541
true,0,2025-06-18 10:56:40.628228,26691,2025-06-18 10:56:40.628228,백준,"","",Core Wars,https://www.acmicpc.net/problem/4543
true,0,2025-06-18 10:56:40.735967,26692,2025-06-18 10:56:40.735967,백준,"","",Plinko,https://www.acmicpc.net/problem/4547
true,0,2025-06-18 10:56:40.856320,26693,2025-06-18 10:56:40.856320,백준,"","",Janken Tactics,https://www.acmicpc.net/problem/4551
true,0,2025-06-18 10:56:40.987570,26694,2025-06-18 10:56:40.987570,백준,"","",Black Vienna,https://www.acmicpc.net/problem/4591
true,0,2025-06-18 10:56:41.120968,26695,2025-06-18 10:56:41.120968,백준,"","",A to Z Numerals,https://www.acmicpc.net/problem/4594
true,0,2025-06-18 10:56:41.239276,26696,2025-06-18 10:56:41.239276,백준,"","",Cell Towers,https://www.acmicpc.net/problem/4595
true,0,2025-06-18 10:56:41.353800,26697,2025-06-18 10:56:41.353800,백준,"","",Bulletin Board,https://www.acmicpc.net/problem/4601
true,0,2025-06-18 10:56:41.481340,26698,2025-06-18 10:56:41.481340,백준,"","",Guard,https://www.acmicpc.net/problem/4611
true,0,2025-06-18 10:56:41.591739,26699,2025-06-18 10:56:41.591739,백준,"","",Falling Ice,https://www.acmicpc.net/problem/4616
true,0,2025-06-18 10:56:41.748266,26700,2025-06-18 10:56:41.748266,백준,"","",Connect,https://www.acmicpc.net/problem/4622
true,0,2025-06-18 10:56:41.882302,26701,2025-06-18 10:56:41.882302,백준,"","",Get Them All,https://www.acmicpc.net/problem/4629
true,0,2025-06-18 10:56:41.985290,26702,2025-06-18 10:56:41.985290,백준,"","",Collision Detection,https://www.acmicpc.net/problem/4699
true,0,2025-06-18 10:56:42.097301,26703,2025-06-18 10:56:42.097301,백준,"","",Thunk and Plunk,https://www.acmicpc.net/problem/4709
true,0,2025-06-18 10:56:42.208398,26704,2025-06-18 10:56:42.208398,백준,"","",Line of Sight,https://www.acmicpc.net/problem/4711
true,0,2025-06-18 10:56:42.312626,26705,2025-06-18 10:56:42.312626,백준,"","",Stained Glass,https://www.acmicpc.net/problem/4712
true,0,2025-06-18 10:56:42.433106,26706,2025-06-18 10:56:42.433106,백준,"","",Road Rally,https://www.acmicpc.net/problem/4713
true,0,2025-06-18 10:56:42.541519,26707,2025-06-18 10:56:42.541519,백준,"","",Stems Sell,https://www.acmicpc.net/problem/4730
true,0,2025-06-18 10:56:42.694176,26708,2025-06-18 10:56:42.694176,백준,"","",Signal Strength,https://www.acmicpc.net/problem/4731
true,0,2025-06-18 10:56:42.814562,26709,2025-06-18 10:56:42.814562,백준,"","",Mobiles Alabama,https://www.acmicpc.net/problem/4733
true,0,2025-06-18 10:56:42.924661,26710,2025-06-18 10:56:42.924661,백준,"","",Out of Sight,https://www.acmicpc.net/problem/4734
true,0,2025-06-18 10:56:43.067323,26711,2025-06-18 10:56:43.067323,백준,"","",Witness Redaction Plan,https://www.acmicpc.net/problem/4735
true,0,2025-06-18 10:56:43.218332,26712,2025-06-18 10:56:43.218332,백준,"","",Safety in Alchemy,https://www.acmicpc.net/problem/4736
true,0,2025-06-18 10:56:43.373379,26713,2025-06-18 10:56:43.373379,백준,"","",Bulls and Cows,https://www.acmicpc.net/problem/4738
true,0,2025-06-18 10:56:43.485223,26714,2025-06-18 10:56:43.485223,백준,"","",Crosswords Insider,https://www.acmicpc.net/problem/4742
true,0,2025-06-18 10:56:43.627437,26715,2025-06-18 10:56:43.627437,백준,"","",Marbles in Three Baskets,https://www.acmicpc.net/problem/4745
true,0,2025-06-18 10:56:43.744555,26716,2025-06-18 10:56:43.744555,백준,"","",Generic Units Conversion,https://www.acmicpc.net/problem/4746
true,0,2025-06-18 10:56:43.876101,26717,2025-06-18 10:56:43.876101,백준,"","",Mobiles,https://www.acmicpc.net/problem/4753
true,0,2025-06-18 10:56:44.038906,26718,2025-06-18 10:56:44.038906,백준,"","",GHOST,https://www.acmicpc.net/problem/4760
true,0,2025-06-18 10:56:44.150138,26719,2025-06-18 10:56:44.150138,백준,"","","All Roads Lead to Albuquerque, er, Rome",https://www.acmicpc.net/problem/4764
true,0,2025-06-18 10:56:44.259872,26720,2025-06-18 10:56:44.259872,백준,"","",A Baron Landscape,https://www.acmicpc.net/problem/4777
true,0,2025-06-18 10:56:44.366608,26721,2025-06-18 10:56:44.366608,백준,"","",Task,https://www.acmicpc.net/problem/4820
true,0,2025-06-18 10:56:44.489973,26722,2025-06-18 10:56:44.489973,백준,"","",Coverage,https://www.acmicpc.net/problem/4827
true,0,2025-06-18 10:56:44.611487,26723,2025-06-18 10:56:44.611487,백준,"","",Shuffling,https://www.acmicpc.net/problem/4832
true,0,2025-06-18 10:56:44.750289,26724,2025-06-18 10:56:44.750289,백준,"","",Papa,https://www.acmicpc.net/problem/4833
true,0,2025-06-18 10:56:44.887369,26725,2025-06-18 10:56:44.887369,백준,"","",Wax,https://www.acmicpc.net/problem/4834
true,0,2025-06-18 10:56:44.996035,26726,2025-06-18 10:56:44.996035,백준,"","",String Equations,https://www.acmicpc.net/problem/4854
true,0,2025-06-18 10:56:45.122775,26727,2025-06-18 10:56:45.122775,백준,"","",Open and Close,https://www.acmicpc.net/problem/4858
true,0,2025-06-18 10:56:45.256404,26728,2025-06-18 10:56:45.256404,백준,"","",SHEET,https://www.acmicpc.net/problem/4876
true,0,2025-06-18 10:56:45.409955,26729,2025-06-18 10:56:45.409955,백준,"","",Match Maker,https://www.acmicpc.net/problem/4901
true,0,2025-06-18 10:56:45.533349,26730,2025-06-18 10:56:45.533349,백준,"","",A-to-Z,https://www.acmicpc.net/problem/4926
true,0,2025-06-18 10:56:45.651684,26731,2025-06-18 10:56:45.651684,백준,"","",Alpha of Degree k,https://www.acmicpc.net/problem/4930
true,0,2025-06-18 10:56:45.787677,26732,2025-06-18 10:56:45.787677,백준,"","",Off Balance,https://www.acmicpc.net/problem/4958
true,0,2025-06-18 10:56:45.902204,26733,2025-06-18 10:56:45.902204,백준,"","",Old Memories,https://www.acmicpc.net/problem/4960
true,0,2025-06-18 10:56:46.009246,26734,2025-06-18 10:56:46.009246,백준,"","",Laser Beam Reflections,https://www.acmicpc.net/problem/4961
true,0,2025-06-18 10:56:46.121485,26735,2025-06-18 10:56:46.121485,백준,"","",Tighten Up!,https://www.acmicpc.net/problem/4967
true,0,2025-06-18 10:56:46.236496,26736,2025-06-18 10:56:46.236496,백준,"","",Dr. Podboq or: How We Became Asymmetric,https://www.acmicpc.net/problem/4979
true,0,2025-06-18 10:56:46.368985,26737,2025-06-18 10:56:46.368985,백준,"","",Water Tank,https://www.acmicpc.net/problem/4996
true,0,2025-06-18 10:56:46.527920,26738,2025-06-18 10:56:46.527920,백준,"","",Link and Pop -- the Block Game,https://www.acmicpc.net/problem/5065
true,0,2025-06-18 10:56:46.671791,26739,2025-06-18 10:56:46.671791,백준,"","",The Floor Bricks,https://www.acmicpc.net/problem/5072
true,0,2025-06-18 10:56:46.777702,26740,2025-06-18 10:56:46.777702,백준,"","",Car Park,https://www.acmicpc.net/problem/5075
true,0,2025-06-18 10:56:46.890432,26741,2025-06-18 10:56:46.890432,백준,"","",Balloons,https://www.acmicpc.net/problem/5094
true,0,2025-06-18 10:56:47.023449,26742,2025-06-18 10:56:47.023449,백준,"","",Standing Pins,https://www.acmicpc.net/problem/5096
true,0,2025-06-18 10:56:47.143884,26743,2025-06-18 10:56:47.143884,백준,"","",Adjacent Edges,https://www.acmicpc.net/problem/5098
true,0,2025-06-18 10:56:47.277504,26744,2025-06-18 10:56:47.277504,백준,"","",Vectors,https://www.acmicpc.net/problem/5099
true,0,2025-06-18 10:56:47.388230,26745,2025-06-18 10:56:47.388230,백준,"","",A Foldy but a Goody,https://www.acmicpc.net/problem/5110
true,0,2025-06-18 10:56:47.567479,26746,2025-06-18 10:56:47.567479,백준,"","",Packages Par Avion,https://www.acmicpc.net/problem/5113
true,0,2025-06-18 10:56:47.684727,26747,2025-06-18 10:56:47.684727,백준,"","",Ascii Art,https://www.acmicpc.net/problem/5114
true,0,2025-06-18 10:56:47.816532,26748,2025-06-18 10:56:47.816532,백준,"","",Network Expansion,https://www.acmicpc.net/problem/5147
true,0,2025-06-18 10:56:47.922240,26749,2025-06-18 10:56:47.922240,백준,"","",Hermit Crabs,https://www.acmicpc.net/problem/5165
true,0,2025-06-18 10:56:48.002939,26750,2025-06-18 10:56:48.002939,백준,"","",Exam Seating,https://www.acmicpc.net/problem/5183
true,0,2025-06-18 10:56:48.101354,26751,2025-06-18 10:56:48.101354,백준,"","",Essay Writing,https://www.acmicpc.net/problem/5185
true,0,2025-06-18 10:56:48.207105,26752,2025-06-18 10:56:48.207105,백준,"","",New Friends,https://www.acmicpc.net/problem/5203
true,0,2025-06-18 10:56:48.384976,26753,2025-06-18 10:56:48.384976,백준,"","",Aim It Right!,https://www.acmicpc.net/problem/5243
true,0,2025-06-18 10:56:48.554451,26754,2025-06-18 10:56:48.554451,백준,"","",Locate Mining Center,https://www.acmicpc.net/problem/5245
true,0,2025-06-18 10:56:48.649650,26755,2025-06-18 10:56:48.649650,백준,"","",heritage,https://www.acmicpc.net/problem/5262
true,0,2025-06-18 10:56:48.733141,26756,2025-06-18 10:56:48.733141,백준,"","",Cipher,https://www.acmicpc.net/problem/5265
true,0,2025-06-18 10:56:48.810655,26757,2025-06-18 10:56:48.810655,백준,"","",The stairways of Saharna,https://www.acmicpc.net/problem/5268
true,0,2025-06-18 10:56:48.925837,26758,2025-06-18 10:56:48.925837,백준,"","",The skatepark's new ramps,https://www.acmicpc.net/problem/5409
true,0,2025-06-18 10:56:49.029020,26759,2025-06-18 10:56:49.029020,백준,"","",Road,https://www.acmicpc.net/problem/5410
true,0,2025-06-18 10:56:49.153168,26760,2025-06-18 10:56:49.153168,백준,"","",Evacuation,https://www.acmicpc.net/problem/5417
true,0,2025-06-18 10:56:49.255815,26761,2025-06-18 10:56:49.255815,백준,"","",Tables,https://www.acmicpc.net/problem/5422
true,0,2025-06-18 10:56:49.394608,26762,2025-06-18 10:56:49.394608,백준,"","",Insecurity,https://www.acmicpc.net/problem/5454
true,0,2025-06-18 10:56:49.518364,26763,2025-06-18 10:56:49.518364,백준,"","",Olympic Avenues,https://www.acmicpc.net/problem/5490
true,0,2025-06-18 10:56:49.631646,26764,2025-06-18 10:56:49.631646,백준,"","",Comparing Code,https://www.acmicpc.net/problem/5494
true,0,2025-06-18 10:56:49.749297,26765,2025-06-18 10:56:49.749297,백준,"","",Amazing Robots,https://www.acmicpc.net/problem/5495
true,0,2025-06-18 10:56:49.912930,26766,2025-06-18 10:56:49.912930,백준,"","",Car Parking,https://www.acmicpc.net/problem/5503
true,0,2025-06-18 10:56:50.050616,26767,2025-06-18 10:56:50.050616,백준,"","",The Circle,https://www.acmicpc.net/problem/5521
true,0,2025-06-18 10:56:50.166520,26768,2025-06-18 10:56:50.166520,백준,"","",Probability Through experiment,https://www.acmicpc.net/problem/5629
true,0,2025-06-18 10:56:50.268412,26769,2025-06-18 10:56:50.268412,백준,"","",Optimal Space Way,https://www.acmicpc.net/problem/5630
true,0,2025-06-18 10:56:50.369406,26770,2025-06-18 10:56:50.369406,백준,"","",Warp Speed II,https://www.acmicpc.net/problem/5634
true,0,2025-06-18 10:56:50.506480,26771,2025-06-18 10:56:50.506480,백준,"","",Elias Omega Coding,https://www.acmicpc.net/problem/5653
true,0,2025-06-18 10:56:50.634259,26772,2025-06-18 10:56:50.634259,백준,"","",Your Ways,https://www.acmicpc.net/problem/5657
true,0,2025-06-18 10:56:50.768314,26773,2025-06-18 10:56:50.768314,백준,"","",Hexagonal Sticks,https://www.acmicpc.net/problem/5658
true,0,2025-06-18 10:56:50.864244,26774,2025-06-18 10:56:50.864244,백준,"","",Buy Your House,https://www.acmicpc.net/problem/5659
true,0,2025-06-18 10:56:50.961447,26775,2025-06-18 10:56:50.961447,백준,"","",Synnerg Lifeform,https://www.acmicpc.net/problem/5660
true,0,2025-06-18 10:56:51.081527,26776,2025-06-18 10:56:51.081527,백준,"","",Highway Patrol,https://www.acmicpc.net/problem/5662
true,0,2025-06-18 10:56:56.487243,26777,2025-06-18 10:56:56.487243,백준,"","",Turkish Roulette,https://www.acmicpc.net/problem/5750
true,0,2025-06-18 10:56:56.601489,26778,2025-06-18 10:56:56.601489,백준,"","",Petanque,https://www.acmicpc.net/problem/5761
true,0,2025-06-18 10:56:56.711542,26779,2025-06-18 10:56:56.711542,백준,"","",Long Night of Museums,https://www.acmicpc.net/problem/5762
true,0,2025-06-18 10:56:56.788955,26780,2025-06-18 10:56:56.788955,백준,"","",Two-Stacks Solitaire,https://www.acmicpc.net/problem/5764
true,0,2025-06-18 10:56:56.860143,26781,2025-06-18 10:56:56.860143,백준,"","",Cutting Edge,https://www.acmicpc.net/problem/5767
true,0,2025-06-18 10:56:56.991498,26782,2025-06-18 10:56:56.991498,백준,"","",Kryptonite Mine,https://www.acmicpc.net/problem/5774
true,0,2025-06-18 10:56:57.120087,26783,2025-06-18 10:56:57.120087,백준,"","",X-Mart,https://www.acmicpc.net/problem/5775
true,0,2025-06-18 10:56:57.232656,26784,2025-06-18 10:56:57.232656,백준,"","",Child Play,https://www.acmicpc.net/problem/5777
true,0,2025-06-18 10:56:57.352985,26785,2025-06-18 10:56:57.352985,백준,"","",Square Lottery,https://www.acmicpc.net/problem/5779
true,0,2025-06-18 10:56:57.467294,26786,2025-06-18 10:56:57.467294,백준,"","",Fridge lock,https://www.acmicpc.net/problem/5795
true,0,2025-06-18 10:56:57.568620,26787,2025-06-18 10:56:57.568620,백준,"","",Detour Buster,https://www.acmicpc.net/problem/5808
true,0,2025-06-18 10:56:57.673203,26788,2025-06-18 10:56:57.673203,백준,"","",Shipping Around an Island,https://www.acmicpc.net/problem/6016
true,0,2025-06-18 10:56:57.811667,26789,2025-06-18 10:56:57.811667,백준,"","",Winning Checkers,https://www.acmicpc.net/problem/6074
true,0,2025-06-18 10:56:57.925657,26790,2025-06-18 10:56:57.925657,백준,"","",Pumps and Pipes,https://www.acmicpc.net/problem/6089
true,0,2025-06-18 10:56:58.029825,26791,2025-06-18 10:56:58.029825,백준,"","",Random Walk,https://www.acmicpc.net/problem/6133
true,0,2025-06-18 10:56:58.140692,26792,2025-06-18 10:56:58.140692,백준,"","",Time Planner,https://www.acmicpc.net/problem/6227
true,0,2025-06-18 10:56:58.276212,26793,2025-06-18 10:56:58.276212,백준,"","",Against Mammoths,https://www.acmicpc.net/problem/6273
true,0,2025-06-18 10:56:58.387600,26794,2025-06-18 10:56:58.387600,백준,"","",Warez Test,https://www.acmicpc.net/problem/6277
true,0,2025-06-18 10:56:58.497897,26795,2025-06-18 10:56:58.497897,백준,"","",Winmine.exe,https://www.acmicpc.net/problem/6281
true,0,2025-06-18 10:56:58.604277,26796,2025-06-18 10:56:58.604277,백준,"","",Very Boring Homework,https://www.acmicpc.net/problem/6282
true,0,2025-06-18 10:56:58.730606,26797,2025-06-18 10:56:58.730606,백준,"","",Triangles and Quadrangle,https://www.acmicpc.net/problem/6284
true,0,2025-06-18 10:56:58.854531,26798,2025-06-18 10:56:58.854531,백준,"","",Share the Cakes,https://www.acmicpc.net/problem/6285
true,0,2025-06-18 10:56:58.977763,26799,2025-06-18 10:56:58.977763,백준,"","",Quelling Blade,https://www.acmicpc.net/problem/6287
true,0,2025-06-18 10:56:59.117392,26800,2025-06-18 10:56:59.117392,백준,"","",Family,https://www.acmicpc.net/problem/6298
true,0,2025-06-18 10:56:59.230310,26801,2025-06-18 10:56:59.230310,백준,"","",MBone,https://www.acmicpc.net/problem/6320
true,0,2025-06-18 10:56:59.372589,26802,2025-06-18 10:56:59.372589,백준,"","",Cog-Wheels,https://www.acmicpc.net/problem/6327
true,0,2025-06-18 10:56:59.490139,26803,2025-06-18 10:56:59.490139,백준,"","",Fold-up Patterns,https://www.acmicpc.net/problem/6331
true,0,2025-06-18 10:56:59.605257,26804,2025-06-18 10:56:59.605257,백준,"","",Railroad,https://www.acmicpc.net/problem/6332
true,0,2025-06-18 10:56:59.737289,26805,2025-06-18 10:56:59.737289,백준,"","",King,https://www.acmicpc.net/problem/6343
true,0,2025-06-18 10:56:59.870232,26806,2025-06-18 10:56:59.870232,백준,"","",FORCAL,https://www.acmicpc.net/problem/6351
true,0,2025-06-18 10:56:59.991711,26807,2025-06-18 10:56:59.991711,백준,"","",L-system,https://www.acmicpc.net/problem/6352
true,0,2025-06-18 10:57:00.116429,26808,2025-06-18 10:57:00.116429,백준,"","",Dehuff,https://www.acmicpc.net/problem/6364
true,0,2025-06-18 10:57:00.245541,26809,2025-06-18 10:57:00.245541,백준,"","",Strictly Inscribed Similar Triangles,https://www.acmicpc.net/problem/6366
true,0,2025-06-18 10:57:00.336323,26810,2025-06-18 10:57:00.336323,백준,"","",Enigma,https://www.acmicpc.net/problem/6388
true,0,2025-06-18 10:57:00.414505,26811,2025-06-18 10:57:00.414505,백준,"","",Number Game,https://www.acmicpc.net/problem/6391
true,0,2025-06-18 10:57:00.501670,26812,2025-06-18 10:57:00.501670,백준,"","",Code Breaking,https://www.acmicpc.net/problem/6393
true,0,2025-06-18 10:57:00.587221,26813,2025-06-18 10:57:00.587221,백준,"","",Laser Lines,https://www.acmicpc.net/problem/6398
true,0,2025-06-18 10:57:00.682401,26814,2025-06-18 10:57:00.682401,백준,"","",Network Wars,https://www.acmicpc.net/problem/6401
true,0,2025-06-18 10:57:00.784346,26815,2025-06-18 10:57:00.784346,백준,"","",City Navigation,https://www.acmicpc.net/problem/6404
true,0,2025-06-18 10:57:00.879047,26816,2025-06-18 10:57:00.879047,백준,"","",Stamps,https://www.acmicpc.net/problem/6408
true,0,2025-06-18 10:57:00.957714,26817,2025-06-18 10:57:00.957714,백준,"","",Theseus and the Minotaur,https://www.acmicpc.net/problem/6411
true,0,2025-06-18 10:57:01.057333,26818,2025-06-18 10:57:01.057333,백준,"","",Mapping the Route,https://www.acmicpc.net/problem/6415
true,0,2025-06-18 10:57:01.131508,26819,2025-06-18 10:57:01.131508,백준,"","",Nonstop Travel,https://www.acmicpc.net/problem/6418
true,0,2025-06-18 10:57:01.218634,26820,2025-06-18 10:57:01.218634,백준,"","",Stars,https://www.acmicpc.net/problem/6428
true,0,2025-06-18 10:57:01.338303,26821,2025-06-18 10:57:01.338303,백준,"","",Hexagon,https://www.acmicpc.net/problem/6429
true,0,2025-06-18 10:57:01.499617,26822,2025-06-18 10:57:01.499617,백준,"","",Pendulum,https://www.acmicpc.net/problem/6431
true,0,2025-06-18 10:57:01.618548,26823,2025-06-18 10:57:01.618548,백준,"","",Border,https://www.acmicpc.net/problem/6432
true,0,2025-06-18 10:57:01.737392,26824,2025-06-18 10:57:01.737392,백준,"","",Ships,https://www.acmicpc.net/problem/6434
true,0,2025-06-18 10:57:01.870279,26825,2025-06-18 10:57:01.870279,백준,"","",Adam's Genes,https://www.acmicpc.net/problem/6461
true,0,2025-06-18 10:57:01.983586,26826,2025-06-18 10:57:01.983586,백준,"","",Stats,https://www.acmicpc.net/problem/6465
true,0,2025-06-18 10:57:02.143636,26827,2025-06-18 10:57:02.143636,백준,"","",Gears on a Board,https://www.acmicpc.net/problem/6468
true,0,2025-06-18 10:57:02.269407,26828,2025-06-18 10:57:02.269407,백준,"","",Unix ls,https://www.acmicpc.net/problem/6473
true,0,2025-06-18 10:57:02.386911,26829,2025-06-18 10:57:02.386911,백준,"","",M*A*S*H,https://www.acmicpc.net/problem/6475
true,0,2025-06-18 10:57:02.474217,26830,2025-06-18 10:57:02.474217,백준,"","",Radar Scopes,https://www.acmicpc.net/problem/6477
true,0,2025-06-18 10:57:02.553490,26831,2025-06-18 10:57:02.553490,백준,"","",PostScript Emulation,https://www.acmicpc.net/problem/6484
true,0,2025-06-18 10:57:02.664789,26832,2025-06-18 10:57:02.664789,백준,"","",Construct the wall maze,https://www.acmicpc.net/problem/6520
true,0,2025-06-18 10:57:02.752445,26833,2025-06-18 10:57:02.752445,백준,"","",Economic phone calls,https://www.acmicpc.net/problem/6522
true,0,2025-06-18 10:57:02.825563,26834,2025-06-18 10:57:02.825563,백준,"","",European railroad tracks,https://www.acmicpc.net/problem/6530
true,0,2025-06-18 10:57:02.914659,26835,2025-06-18 10:57:02.914659,백준,"","",Game schedule required,https://www.acmicpc.net/problem/6532
